executorId,time,reason
"22",1789112071494,"\nThe executor with id 22 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: docker.io/cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:36Z\n\t container finished at: 2026-09-11T07:34:30Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: terminated\n\t container started at: 2026-09-11T07:15:35Z\n\t container finished at: 2026-09-11T07:34:30Z\n\t exit code: 137\n\t termination reason: Error\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"220",1789111440175,"The executor with id 220 was deleted by a user or the framework."
"221",1789111440175,"The executor with id 221 was deleted by a user or the framework."
"222",1789111440175,"The executor with id 222 was deleted by a user or the framework."
"223",1789111440175,"The executor with id 223 was deleted by a user or the framework."
"224",1789111440175,"The executor with id 224 was deleted by a user or the framework."
"225",1789111440175,"The executor with id 225 was deleted by a user or the framework."
"226",1789111440175,"The executor with id 226 was deleted by a user or the framework."
"227",1789111440176,"The executor with id 227 was deleted by a user or the framework."
"231",1789111440176,"The executor with id 231 was deleted by a user or the framework."
"232",1789111440176,"The executor with id 232 was deleted by a user or the framework."
"233",1789111440176,"The executor with id 233 was deleted by a user or the framework."
"234",1789111440176,"The executor with id 234 was deleted by a user or the framework."
"235",1789111440176,"The executor with id 235 was deleted by a user or the framework."
"236",1789111440176,"The executor with id 236 was deleted by a user or the framework."
"237",1789111440176,"The executor with id 237 was deleted by a user or the framework."
"238",1789111440177,"The executor with id 238 was deleted by a user or the framework."
"239",1789111440177,"The executor with id 239 was deleted by a user or the framework."
"24",1789113449154,"\nThe executor with id 24 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"240",1789111440177,"The executor with id 240 was deleted by a user or the framework."
"241",1789111440177,"The executor with id 241 was deleted by a user or the framework."
"242",1789111440177,"The executor with id 242 was deleted by a user or the framework."
"243",1789111440177,"The executor with id 243 was deleted by a user or the framework."
"244",1789111440177,"The executor with id 244 was deleted by a user or the framework."
"245",1789111440177,"The executor with id 245 was deleted by a user or the framework."
"246",1789111440178,"The executor with id 246 was deleted by a user or the framework."
"247",1789111440177,"The executor with id 247 was deleted by a user or the framework."
"248",1789111440177,"The executor with id 248 was deleted by a user or the framework."
"249",1789111440178,"The executor with id 249 was deleted by a user or the framework."
"253",1789111440178,"The executor with id 253 was deleted by a user or the framework."
"255",1789111476212,"The executor with id 255 was deleted by a user or the framework."
"257",1789111599259,"The executor with id 257 was deleted by a user or the framework."
"258",1789111599259,"The executor with id 258 was deleted by a user or the framework."
"259",1789111599259,"The executor with id 259 was deleted by a user or the framework."
"26",1789112485663,"\nThe executor with id 26 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"260",1789111608285,"The executor with id 260 was deleted by a user or the framework."
"261",1789111599259,"The executor with id 261 was deleted by a user or the framework."
"262",1789111599259,"The executor with id 262 was deleted by a user or the framework."
"263",1789111599259,"The executor with id 263 was deleted by a user or the framework."
"264",1789111599244,"The executor with id 264 was deleted by a user or the framework."
"265",1789111599259,"The executor with id 265 was deleted by a user or the framework."
"266",1789111599259,"The executor with id 266 was deleted by a user or the framework."
"267",1789111599259,"The executor with id 267 was deleted by a user or the framework."
"268",1789111599259,"The executor with id 268 was deleted by a user or the framework."
"269",1789111608285,"The executor with id 269 was deleted by a user or the framework."
"27",1789113227087,"\nThe executor with id 27 exited with exit code -1(unexpected).\nThe API gave the following brief reason: Evicted\nThe API gave the following message: Pod ephemeral local storage usage exceeds the total limit of containers 30Gi. \n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"270",1789111599259,"The executor with id 270 was deleted by a user or the framework."
"271",1789111599259,"The executor with id 271 was deleted by a user or the framework."
"272",1789111599259,"The executor with id 272 was deleted by a user or the framework."
"273",1789111599259,"The executor with id 273 was deleted by a user or the framework."
"274",1789111599259,"The executor with id 274 was deleted by a user or the framework."
"275",1789111599260,"The executor with id 275 was deleted by a user or the framework."
"276",1789111599260,"The executor with id 276 was deleted by a user or the framework."
"277",1789111599260,"The executor with id 277 was deleted by a user or the framework."
"278",1789111607285,"The executor with id 278 was deleted by a user or the framework."
"279",1789111599260,"The executor with id 279 was deleted by a user or the framework."
