sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,90,"WholeStageCodegen (2)","Project",91
2,90,"WholeStageCodegen (2)","Filter",92
2,90,"WholeStageCodegen (2)","ColumnarToRow",93
2,95,"WholeStageCodegen (98)","Sort",96
2,99,"WholeStageCodegen (3)","Filter",100
2,99,"WholeStageCodegen (3)","ColumnarToRow",101
2,103,"WholeStageCodegen (122)","Sort",104
2,107,"WholeStageCodegen (4)","Filter",108
2,107,"WholeStageCodegen (4)","ColumnarToRow",109
2,111,"WholeStageCodegen (146)","Sort",112
2,115,"WholeStageCodegen (5)","Filter",116
2,115,"WholeStageCodegen (5)","ColumnarToRow",117
2,119,"WholeStageCodegen (170)","Sort",120
2,123,"WholeStageCodegen (6)","Filter",124
2,123,"WholeStageCodegen (6)","ColumnarToRow",125
2,127,"WholeStageCodegen (206)","Sort",128
2,131,"WholeStageCodegen (201)","HashAggregate",132
2,131,"WholeStageCodegen (201)","HashAggregate",133
2,135,"WholeStageCodegen (195)","HashAggregate",136
2,135,"WholeStageCodegen (195)","HashAggregate",137
2,139,"WholeStageCodegen (177)","Project",140
2,139,"WholeStageCodegen (177)","SortMergeJoin",141
2,142,"WholeStageCodegen (175)","Sort",143
2,146,"WholeStageCodegen (153)","Project",147
2,146,"WholeStageCodegen (153)","SortMergeJoin",148
2,149,"WholeStageCodegen (151)","Sort",150
2,153,"WholeStageCodegen (126)","Project",154
2,153,"WholeStageCodegen (126)","SortMergeJoin",155
2,156,"WholeStageCodegen (124)","Sort",157
2,159,"WholeStageCodegen (125)","Sort",160
2,163,"WholeStageCodegen (10)","Filter",164
2,163,"WholeStageCodegen (10)","ColumnarToRow",165
2,167,"WholeStageCodegen (152)","Sort",168
2,170,"WholeStageCodegen (176)","Sort",171
2,173,"WholeStageCodegen (212)","Sort",174
2,177,"WholeStageCodegen (203)","HashAggregate",178
2,177,"WholeStageCodegen (203)","HashAggregate",179
2,181,"WholeStageCodegen (197)","HashAggregate",182
2,181,"WholeStageCodegen (197)","HashAggregate",183
2,185,"WholeStageCodegen (183)","Project",186
2,185,"WholeStageCodegen (183)","SortMergeJoin",187
2,188,"WholeStageCodegen (181)","Sort",189
2,192,"WholeStageCodegen (159)","Project",193
2,192,"WholeStageCodegen (159)","SortMergeJoin",194
2,195,"WholeStageCodegen (157)","Sort",196
2,199,"WholeStageCodegen (135)","Project",200
2,199,"WholeStageCodegen (135)","SortMergeJoin",201
2,202,"WholeStageCodegen (133)","Sort",203
2,206,"WholeStageCodegen (111)","Project",207
2,206,"WholeStageCodegen (111)","SortMergeJoin",208
2,209,"WholeStageCodegen (109)","Sort",210
2,213,"WholeStageCodegen (81)","Project",214
2,213,"WholeStageCodegen (81)","SortMergeJoin",215
2,216,"WholeStageCodegen (79)","Sort",217
2,219,"WholeStageCodegen (80)","Sort",220
2,223,"WholeStageCodegen (14)","Project",224
2,223,"WholeStageCodegen (14)","Filter",225
