sqlID,nodeID,SQL Node,Child Node,Child NodeID
2,245,"WholeStageCodegen (327)","Project",246
2,245,"WholeStageCodegen (327)","SortMergeJoin",247
2,248,"WholeStageCodegen (325)","Sort",249
2,252,"WholeStageCodegen (279)","Project",253
2,252,"WholeStageCodegen (279)","SortMergeJoin",254
2,255,"WholeStageCodegen (277)","Sort",256
2,259,"WholeStageCodegen (231)","Project",260
2,259,"WholeStageCodegen (231)","SortMergeJoin",261
2,262,"WholeStageCodegen (229)","Sort",263
2,266,"WholeStageCodegen (156)","Project",267
2,266,"WholeStageCodegen (156)","SortMergeJoin",268
2,269,"WholeStageCodegen (154)","Sort",270
2,271,"WholeStageCodegen (155)","Sort",272
2,273,"WholeStageCodegen (230)","Sort",274
2,276,"WholeStageCodegen (278)","Sort",277
2,280,"WholeStageCodegen (29)","Filter",281
2,280,"WholeStageCodegen (29)","ColumnarToRow",282
2,284,"WholeStageCodegen (326)","Sort",285
2,287,"WholeStageCodegen (357)","Sort",288
2,287,"WholeStageCodegen (357)","HashAggregate",289
2,290,"WholeStageCodegen (369)","Sort",291
2,292,"WholeStageCodegen (384)","Sort",293
2,292,"WholeStageCodegen (384)","HashAggregate",294
2,292,"WholeStageCodegen (384)","HashAggregate",295
2,292,"WholeStageCodegen (384)","Sort",296
2,298,"WholeStageCodegen (382)","Project",299
2,298,"WholeStageCodegen (382)","SortMergeJoin",300
2,301,"WholeStageCodegen (380)","Sort",302
2,304,"WholeStageCodegen (376)","Project",305
2,304,"WholeStageCodegen (376)","SortMergeJoin",306
2,307,"WholeStageCodegen (374)","Sort",308
2,310,"WholeStageCodegen (361)","Project",311
2,310,"WholeStageCodegen (361)","SortMergeJoin",312
2,313,"WholeStageCodegen (359)","Sort",314
2,315,"WholeStageCodegen (360)","Sort",316
2,315,"WholeStageCodegen (360)","HashAggregate",317
2,318,"WholeStageCodegen (375)","Sort",319
2,320,"WholeStageCodegen (381)","Sort",321
2,320,"WholeStageCodegen (381)","HashAggregate",322
2,320,"WholeStageCodegen (381)","HashAggregate",323
