SQL ID,Exec Name,Expression Name,Exec Duration,SQL Node Id,Exec Is Supported,Exec Stages,Exec Children,Exec Children Node Ids,Exec Should Remove,Exec Should Ignore,Action
1,"Exchange","",36616,256,true,"12","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (14)",167133,257,true,"25:12","Filter:ColumnarToRow","258:259",false,false,"NONE"
1,"Filter","",0,258,true,"25:12","","",false,false,"NONE"
1,"ColumnarToRow","",0,259,false,"25:12","","",true,false,"IgnoreNoPerf"
1,"Scan parquet","Format: parquet",166089,260,true,"25:12","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (161)",0,261,true,"50","Sort","262",false,false,"NONE"
1,"Sort","",0,262,true,"50","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (209)",766353,263,true,"79","Sort","264",false,false,"NONE"
1,"Sort","",0,264,true,"79","","",false,false,"NONE"
1,"AQEShuffleRead","",0,265,true,"79","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (257)",506996,266,true,"121","Sort","267",false,false,"NONE"
1,"Sort","",0,267,true,"121","","",false,false,"NONE"
1,"AQEShuffleRead","",0,268,true,"121","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (314)",332019,269,true,"185","Sort","270",false,false,"NONE"
1,"Sort","",0,270,true,"185","","",false,false,"NONE"
1,"AQEShuffleRead","",0,271,true,"185","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (350)",1687719,272,true,"262","Sort:HashAggregate","273:274",false,false,"NONE"
1,"Sort","",0,273,true,"262","","",false,false,"NONE"
1,"HashAggregate","",121622,274,true,"262","","",false,false,"NONE"
1,"Exchange","",5782,275,true,"180","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (309)",675616,276,true,"180","HashAggregate:Project:SortMergeJoin","277:278:279",false,false,"NONE"
1,"HashAggregate","",578052,277,true,"180","","",false,false,"NONE"
1,"Project","",0,278,true,"180","","",false,false,"NONE"
1,"SortMergeJoin","",0,279,true,"180","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (307)",628457,280,true,"180","Sort","281",false,false,"NONE"
1,"Sort","",0,281,true,"180","","",false,false,"NONE"
1,"AQEShuffleRead","",0,282,true,"180","","",false,false,"NONE"
1,"Exchange","",6571,283,true,"129","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (267)",562015,284,true,"129","Project:SortMergeJoin","285:286",false,false,"NONE"
1,"Project","",0,285,true,"129","","",false,false,"NONE"
1,"SortMergeJoin","",0,286,true,"129","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (265)",572256,287,true,"129","Sort","288",false,false,"NONE"
1,"Sort","",0,288,true,"129","","",false,false,"NONE"
1,"AQEShuffleRead","",0,289,true,"129","","",false,false,"NONE"
1,"Exchange","",208230,290,true,"82","","",false,false,"NONE"
1,"WholeStageCodegen","WholeStageCodegen (216)",999039,291,true,"82","Project:SortMergeJoin","292:293",false,false,"NONE"
1,"Project","",0,292,true,"82","","",false,false,"NONE"
