executorId,time,reason
"64",1789105023355,"\nThe executor with id 64 exited with exit code -1(unexpected).\n\n\n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"66",1789105023323,"\nThe executor with id 66 exited with exit code -1(unexpected).\n\n\n\nThe API gave the following container statuses:\n\n\n\t container name: engine\n\t container image: cldrjkovacs/ml-runtime-vscode-python3.11-standard-community:1.4.136.1\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: eventlog-reader\n\t container image: container.repository.cloudera.com/cloudera/cdsw/eventlog-reader:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: kinit\n\t container image: container.repository.cloudera.com/cloudera/thunderhead-tgtloader:1.0.4-b1040\n\t container state: waiting\n\t pending reason: PodInitializing\n\n\n\t container name: ssh\n\t container image: container.repository.cloudera.com/cloudera/cdsw/ssh:2.0.58-h2000-b10\n\t container state: waiting\n\t pending reason: PodInitializing\n"
"70",1789105133607,"The executor with id 70 was deleted by a user or the framework."
"71",1789105130602,"The executor with id 71 was deleted by a user or the framework."
"74",1789105130602,"The executor with id 74 was deleted by a user or the framework."
"75",1789105134608,"The executor with id 75 was deleted by a user or the framework."
"8",1789105130602,"The executor with id 8 was deleted by a user or the framework."
"81",1789105134608,"The executor with id 81 was deleted by a user or the framework."
"82",1789105132606,"The executor with id 82 was deleted by a user or the framework."
"83",1789105129600,"The executor with id 83 was deleted by a user or the framework."
"84",1789105134607,"The executor with id 84 was deleted by a user or the framework."
"85",1789105132606,"The executor with id 85 was deleted by a user or the framework."
"98",1789105130602,"The executor with id 98 was deleted by a user or the framework."
"99",1789105134608,"The executor with id 99 was deleted by a user or the framework."
