sqlID,nodeID,SQL Node,Child Node,Child NodeID
1,647,"WholeStageCodegen (347)","Sort",648
1,647,"WholeStageCodegen (347)","HashAggregate",649
1,650,"WholeStageCodegen (353)","Sort",651
1,650,"WholeStageCodegen (353)","HashAggregate",652
1,654,"WholeStageCodegen (312)","HashAggregate",655
1,654,"WholeStageCodegen (312)","Project",656
1,654,"WholeStageCodegen (312)","SortMergeJoin",657
1,658,"WholeStageCodegen (310)","Sort",659
1,661,"WholeStageCodegen (311)","Sort",662
1,664,"WholeStageCodegen (359)","Sort",665
1,664,"WholeStageCodegen (359)","HashAggregate",666
1,668,"WholeStageCodegen (362)","Sort",669
1,668,"WholeStageCodegen (362)","HashAggregate",670
1,673,"WholeStageCodegen (336)","HashAggregate",674
1,673,"WholeStageCodegen (336)","Project",675
1,673,"WholeStageCodegen (336)","SortMergeJoin",676
1,677,"WholeStageCodegen (334)","Sort",678
1,681,"WholeStageCodegen (288)","Project",682
1,681,"WholeStageCodegen (288)","SortMergeJoin",683
1,684,"WholeStageCodegen (286)","Sort",685
1,688,"WholeStageCodegen (240)","Project",689
1,688,"WholeStageCodegen (240)","SortMergeJoin",690
1,691,"WholeStageCodegen (238)","Sort",692
1,694,"WholeStageCodegen (192)","Project",695
1,694,"WholeStageCodegen (192)","SortMergeJoin",696
1,697,"WholeStageCodegen (190)","Sort",698
1,700,"WholeStageCodegen (144)","Project",701
1,700,"WholeStageCodegen (144)","SortMergeJoin",702
1,703,"WholeStageCodegen (142)","Sort",704
1,705,"WholeStageCodegen (143)","Sort",706
1,707,"WholeStageCodegen (191)","Sort",708
1,709,"WholeStageCodegen (239)","Sort",710
1,711,"WholeStageCodegen (287)","Sort",712
1,714,"WholeStageCodegen (335)","Sort",715
1,717,"WholeStageCodegen (368)","Sort",718
1,720,"WholeStageCodegen (303)","HashAggregate",721
1,720,"WholeStageCodegen (303)","HashAggregate",722
1,720,"WholeStageCodegen (303)","Project",723
1,720,"WholeStageCodegen (303)","SortMergeJoin",724
1,725,"WholeStageCodegen (301)","Sort",726
1,729,"WholeStageCodegen (264)","Project",730
1,729,"WholeStageCodegen (264)","SortMergeJoin",731
1,732,"WholeStageCodegen (262)","Sort",733
1,736,"WholeStageCodegen (222)","Project",737
1,736,"WholeStageCodegen (222)","SortMergeJoin",738
1,739,"WholeStageCodegen (220)","Sort",740
1,743,"WholeStageCodegen (174)","Project",744
1,743,"WholeStageCodegen (174)","SortMergeJoin",745
1,746,"WholeStageCodegen (172)","Sort",747
1,749,"WholeStageCodegen (126)","Project",750
1,749,"WholeStageCodegen (126)","SortMergeJoin",751
1,752,"WholeStageCodegen (124)","Sort",753
1,754,"WholeStageCodegen (125)","Sort",755
1,756,"WholeStageCodegen (173)","Sort",757
1,758,"WholeStageCodegen (221)","Sort",759
1,761,"WholeStageCodegen (263)","Sort",762
1,764,"WholeStageCodegen (302)","Sort",765
1,767,"WholeStageCodegen (371)","Sort",768
1,767,"WholeStageCodegen (371)","HashAggregate",769
1,771,"WholeStageCodegen (333)","HashAggregate",772
1,771,"WholeStageCodegen (333)","Project",773
1,771,"WholeStageCodegen (333)","SortMergeJoin",774
1,775,"WholeStageCodegen (331)","Sort",776
1,778,"WholeStageCodegen (332)","Sort",779
2,1,"WholeStageCodegen (383)","HashAggregate",2
2,4,"WholeStageCodegen (382)","HashAggregate",5
2,4,"WholeStageCodegen (382)","Project",6
2,4,"WholeStageCodegen (382)","SortMergeJoin",7
2,8,"WholeStageCodegen (380)","Sort",9
2,12,"WholeStageCodegen (379)","HashAggregate",13
2,15,"WholeStageCodegen (378)","HashAggregate",16
2,15,"WholeStageCodegen (378)","Project",17
2,15,"WholeStageCodegen (378)","SortMergeJoin",18
2,19,"WholeStageCodegen (376)","Sort",20
2,22,"WholeStageCodegen (372)","Project",23
2,22,"WholeStageCodegen (372)","SortMergeJoin",24
2,25,"WholeStageCodegen (370)","Sort",26
2,28,"WholeStageCodegen (366)","Project",29
2,28,"WholeStageCodegen (366)","SortMergeJoin",30
2,31,"WholeStageCodegen (364)","Sort",32
2,35,"WholeStageCodegen (357)","Project",36
2,35,"WholeStageCodegen (357)","SortMergeJoin",37
2,38,"WholeStageCodegen (355)","Sort",39
2,42,"WholeStageCodegen (351)","Project",43
2,42,"WholeStageCodegen (351)","SortMergeJoin",44
2,45,"WholeStageCodegen (349)","Sort",46
2,48,"WholeStageCodegen (345)","Project",49
2,48,"WholeStageCodegen (345)","SortMergeJoin",50
2,51,"WholeStageCodegen (343)","Sort",52
2,54,"WholeStageCodegen (339)","Project",55
2,54,"WholeStageCodegen (339)","SortMergeJoin",56
2,57,"WholeStageCodegen (337)","Sort",58
2,60,"WholeStageCodegen (306)","Project",61
2,60,"WholeStageCodegen (306)","SortMergeJoin",62
2,63,"WholeStageCodegen (304)","Sort",64
2,67,"WholeStageCodegen (243)","Project",68
2,67,"WholeStageCodegen (243)","SortMergeJoin",69
2,70,"WholeStageCodegen (241)","Sort",71
2,74,"WholeStageCodegen (195)","Project",75
2,74,"WholeStageCodegen (195)","SortMergeJoin",76
2,77,"WholeStageCodegen (193)","Sort",78
2,81,"WholeStageCodegen (147)","Project",82
2,81,"WholeStageCodegen (147)","SortMergeJoin",83
2,84,"WholeStageCodegen (145)","Sort",85
2,87,"WholeStageCodegen (99)","Project",88
2,87,"WholeStageCodegen (99)","SortMergeJoin",89
2,90,"WholeStageCodegen (97)","Sort",91
2,93,"WholeStageCodegen (1)","Filter",94
2,93,"WholeStageCodegen (1)","ColumnarToRow",95
2,97,"WholeStageCodegen (98)","Sort",98
2,100,"WholeStageCodegen (2)","Filter",101
2,100,"WholeStageCodegen (2)","ColumnarToRow",102
2,104,"WholeStageCodegen (146)","Sort",105
2,107,"WholeStageCodegen (3)","Filter",108
2,107,"WholeStageCodegen (3)","ColumnarToRow",109
2,111,"WholeStageCodegen (194)","Sort",112
2,115,"WholeStageCodegen (4)","Filter",116
2,115,"WholeStageCodegen (4)","ColumnarToRow",117
2,119,"WholeStageCodegen (242)","Sort",120
2,123,"WholeStageCodegen (5)","Filter",124
2,123,"WholeStageCodegen (5)","ColumnarToRow",125
2,127,"WholeStageCodegen (305)","Sort",128
2,131,"WholeStageCodegen (6)","Filter",132
2,131,"WholeStageCodegen (6)","ColumnarToRow",133
2,135,"WholeStageCodegen (338)","Sort",136
2,135,"WholeStageCodegen (338)","HashAggregate",137
2,139,"WholeStageCodegen (297)","HashAggregate",140
2,139,"WholeStageCodegen (297)","Project",141
2,139,"WholeStageCodegen (297)","SortMergeJoin",142
2,143,"WholeStageCodegen (295)","Sort",144
2,147,"WholeStageCodegen (246)","Project",148
2,147,"WholeStageCodegen (246)","SortMergeJoin",149
2,150,"WholeStageCodegen (244)","Sort",151
2,154,"WholeStageCodegen (198)","Project",155
2,154,"WholeStageCodegen (198)","SortMergeJoin",156
2,157,"WholeStageCodegen (196)","Sort",158
2,161,"WholeStageCodegen (150)","Project",162
2,161,"WholeStageCodegen (150)","SortMergeJoin",163
2,164,"WholeStageCodegen (148)","Sort",165
2,167,"WholeStageCodegen (102)","Project",168
2,167,"WholeStageCodegen (102)","SortMergeJoin",169
2,170,"WholeStageCodegen (100)","Sort",171
2,173,"WholeStageCodegen (7)","Filter",174
2,173,"WholeStageCodegen (7)","ColumnarToRow",175
2,177,"WholeStageCodegen (101)","Sort",178
2,179,"WholeStageCodegen (149)","Sort",180
2,182,"WholeStageCodegen (9)","Filter",183
