sqlID,nodeID,nodeName,accumulatorId,name,min,median,max,total,metricType,stageIds
1,85,"WholeStageCodegen (194)",30071,"duration",557,1091,2113,1025668,"timing","41"
1,86,"Sort",30072,"sort time",0,0,0,0,"timing","41"
1,86,"Sort",30073,"peak memory",67174400,67174400,67174400,53605171200,"size","41"
1,86,"Sort",30074,"spill size",0,0,0,0,"size","41"
1,87,"AQEShuffleRead",30075,"number of partitions",798,798,798,798,"sum",""
1,87,"AQEShuffleRead",30076,"partition data size",14354,15906,32444,12738592,"size",""
1,87,"AQEShuffleRead",30077,"number of coalesced partitions",2,2,2,2,"sum",""
1,88,"Exchange",6286,"data size",1099176,1101489,1102864,27537360,"size","53,41,3,43,55,47"
1,88,"Exchange",6287,"number of partitions",800,800,800,800,"sum","53,41,3,43,55,47"
1,88,"Exchange",6288,"remote blocks read",21,21,50,311298,"sum","53,41,3,43,55,47"
1,88,"Exchange",6289,"local blocks read",2,2,4,1761,"sum","53,41,3,43,55,47"
1,88,"Exchange",6290,"remote bytes read",12037,14925,31078,189069011,"size","53,41,3,43,55,47"
1,88,"Exchange",6292,"local bytes read",997,1888,2816,1082903,"size","53,41,3,43,55,47"
1,88,"Exchange",6293,"fetch wait time",0,0,766,75912,"timing","53,41,3,43,55,47"
1,88,"Exchange",6294,"records read",537,574,1292,7826038,"sum","53,41,3,43,55,47"
1,88,"Exchange",6303,"remote reqs duration",12,351,2313,7958401,"timing","53,41,3,43,55,47"
1,88,"Exchange",6305,"shuffle bytes written",484235,485975,487175,12149531,"size","53,41,3,43,55,47"
1,88,"Exchange",6306,"shuffle records written",19980,19994,20012,500000,"sum","53,41,3,43,55,47"
1,88,"Exchange",6307,"shuffle write time",2977167,3316762,3968697,82919194,"nsTiming","53,41,3,43,55,47"
1,89,"WholeStageCodegen (4)",6308,"duration",6025,6316,6692,158007,"timing","3"
1,90,"Filter",6309,"number of output rows",19980,19994,20012,500000,"sum","3"
1,91,"ColumnarToRow",6310,"number of output rows",19980,19994,20012,500000,"sum","3"
1,91,"ColumnarToRow",6311,"number of input batches",32,32,32,800,"sum","3"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",390,"number of output rows",19980,19994,20012,500000,"sum","3"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",391,"scan time",5999,6290,6665,157373,"timing","3"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",392,"number of files read",800,800,800,800,"sum","3"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",393,"metadata time",0,0,0,0,"timing","3"
1,92,"Scan parquet spark_catalog.demo_pauldefusco.merchants_skewed",394,"size of files read",13585953,13585953,13585953,13585953,"size","3"
1,93,"WholeStageCodegen (242)",42723,"duration",125,1440,7227,644628,"timing","61"
1,94,"Sort",42724,"sort time",0,0,0,0,"timing","61"
1,94,"Sort",42725,"peak memory",67174400,67174400,67174400,28146073600,"size","61"
1,94,"Sort",42726,"spill size",0,0,0,0,"size","61"
1,95,"AQEShuffleRead",42727,"number of partitions",419,419,419,419,"sum",""
1,95,"AQEShuffleRead",42728,"partition data size",117,655,1140,254771,"size",""
1,95,"AQEShuffleRead",42729,"number of coalesced partitions",263,263,263,263,"sum",""
1,96,"Exchange",6315,"data size",129944,130000,130056,260000,"size","4,61"
1,96,"Exchange",6316,"number of partitions",800,800,800,800,"sum","4,61"
1,96,"Exchange",6317,"remote blocks read",1,1,8,1512,"sum","4,61"
1,96,"Exchange",6318,"local blocks read",1,1,3,25,"sum","4,61"
1,96,"Exchange",6319,"remote bytes read",102,475,1078,239741,"size","4,61"
1,96,"Exchange",6321,"local bytes read",111,270,479,4107,"size","4,61"
1,96,"Exchange",6322,"fetch wait time",0,0,128,279,"timing","4,61"
1,96,"Exchange",6323,"records read",1,2,18,5000,"sum","4,61"
1,96,"Exchange",6332,"remote reqs duration",0,130,996,99175,"timing","4,61"
1,96,"Exchange",6334,"shuffle bytes written",121502,121924,122346,243848,"size","4,61"
1,96,"Exchange",6335,"shuffle records written",2500,2500,2500,5000,"sum","4,61"
1,96,"Exchange",6336,"shuffle write time",2624627,2685541,2746455,5371082,"nsTiming","4,61"
1,97,"WholeStageCodegen (5)",6337,"duration",4383,4451,4519,8902,"timing","4"
1,98,"Filter",6338,"number of output rows",2500,2500,2500,5000,"sum","4"
1,99,"ColumnarToRow",6339,"number of output rows",2500,2500,2500,5000,"sum","4"
1,99,"ColumnarToRow",6340,"number of input batches",25,25,25,50,"sum","4"
1,100,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",421,"number of output rows",2500,2500,2500,5000,"sum","4"
1,100,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",422,"scan time",4369,4436,4503,8872,"timing","4"
1,100,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",423,"number of files read",50,50,50,50,"sum","4"
1,100,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",424,"metadata time",0,0,0,0,"timing","4"
1,100,"Scan parquet spark_catalog.demo_pauldefusco.branches_skewed",425,"size of files read",360683,360683,360683,360683,"size","4"
1,101,"WholeStageCodegen (317)",60206,"duration",311,890,4105,485221,"timing","104"
1,102,"Sort",60207,"sort time",0,0,0,0,"timing","104"
1,102,"Sort",60208,"peak memory",67174400,67174400,67174400,32243712000,"size","104"
1,102,"Sort",60209,"spill size",0,0,0,0,"size","104"
1,103,"AQEShuffleRead",60210,"number of partitions",480,480,480,480,"sum",""
1,103,"AQEShuffleRead",60211,"partition data size",97,97,189,50986,"size",""
1,103,"AQEShuffleRead",60212,"number of coalesced partitions",183,183,183,183,"sum",""
1,104,"Exchange",6344,"data size",29240,29240,29240,29240,"size","115,5,91,108,104,111"
1,104,"Exchange",6345,"number of partitions",800,800,800,800,"sum","115,5,91,108,104,111"
1,104,"Exchange",6346,"remote blocks read",1,1,1,9537,"sum","115,5,91,108,104,111"
1,104,"Exchange",6347,"local blocks read",1,1,1,122,"sum","115,5,91,108,104,111"
1,104,"Exchange",6348,"remote bytes read",89,89,180,944508,"size","115,5,91,108,104,111"
1,104,"Exchange",6350,"local bytes read",90,95,142,11965,"size","115,5,91,108,104,111"
1,104,"Exchange",6351,"fetch wait time",0,0,41,176,"timing","115,5,91,108,104,111"
1,104,"Exchange",6352,"records read",1,1,6,14420,"sum","115,5,91,108,104,111"
1,104,"Exchange",6361,"remote reqs duration",0,8,529,687597,"timing","115,5,91,108,104,111"
1,104,"Exchange",6363,"shuffle bytes written",47807,47807,47807,47807,"size","115,5,91,108,104,111"
1,104,"Exchange",6364,"shuffle records written",731,731,731,731,"sum","115,5,91,108,104,111"
1,104,"Exchange",6365,"shuffle write time",2128054,2128054,2128054,2128054,"nsTiming","115,5,91,108,104,111"
1,105,"WholeStageCodegen (6)",6366,"duration",275,275,275,275,"timing","5"
1,106,"Filter",6367,"number of output rows",731,731,731,731,"sum","5"
1,107,"ColumnarToRow",6368,"number of output rows",731,731,731,731,"sum","5"
1,107,"ColumnarToRow",6369,"number of input batches",1,1,1,1,"sum","5"
1,108,"Scan parquet spark_catalog.demo_pauldefusco.calendar",452,"number of output rows",731,731,731,731,"sum","5"
1,108,"Scan parquet spark_catalog.demo_pauldefusco.calendar",453,"scan time",246,246,246,246,"timing","5"
1,108,"Scan parquet spark_catalog.demo_pauldefusco.calendar",454,"number of files read",1,1,1,1,"sum","5"
1,108,"Scan parquet spark_catalog.demo_pauldefusco.calendar",455,"metadata time",0,0,0,0,"timing","5"
1,108,"Scan parquet spark_catalog.demo_pauldefusco.calendar",456,"size of files read",10508,10508,10508,10508,"size","5"
1,109,"WholeStageCodegen (347)",64878,"duration",1211,1833,3745,1628092,"timing","140"
1,110,"Sort",64879,"sort time",8,8,91,12300,"timing","140"
1,110,"Sort",64880,"peak memory",68157440,68157440,68157440,54525952000,"size","140"
1,110,"Sort",64881,"spill size",0,0,0,0,"size","140"
1,111,"HashAggregate",64882,"number of output rows",30040,30440,31244,24502865,"sum","140"
1,111,"HashAggregate",64883,"peak memory",68157440,68157440,68157440,54525952000,"size","140"
1,111,"HashAggregate",64885,"time in aggregation build",87,99,490,138806,"timing","140"
1,111,"HashAggregate",64886,"avg hash probes per key",12,12,12,9600,"average","140"
1,112,"Exchange",57983,"data size",9696240,14678662,58574880,7045810776,"size","94,140"
1,112,"Exchange",57984,"number of partitions",800,800,800,800,"sum","94,140"
1,112,"Exchange",57985,"remote blocks read",466,470,480,381816,"sum","94,140"
1,112,"Exchange",57986,"local blocks read",1,1,14,2184,"sum","94,140"
1,112,"Exchange",57987,"remote bytes read",2762628,2894841,3013202,2316035217,"size","94,140"
1,112,"Exchange",57989,"local bytes read",3455,17664,97527,13209115,"size","94,140"
1,112,"Exchange",57990,"fetch wait time",0,0,1,2,"timing","94,140"
1,112,"Exchange",57991,"records read",117347,122124,127426,97858483,"sum","94,140"
1,112,"Exchange",58000,"remote reqs duration",4100,26202,79770,21117768,"timing","94,140"
1,112,"Exchange",58002,"shuffle bytes written",3248717,4852475,19150337,2329244332,"size","94,140"
1,112,"Exchange",58003,"shuffle records written",134670,203752,813540,97858483,"sum","94,140"
1,112,"Exchange",58004,"shuffle write time",5833070,11322538,68334090,5434875400,"nsTiming","94,140"
1,113,"WholeStageCodegen (297)",58005,"duration",511,1029,4447,552795,"timing","94"
1,114,"HashAggregate",58006,"number of output rows",134670,203752,813540,97858483,"sum","94"
1,114,"HashAggregate",58007,"peak memory",71303168,73941967,167772160,35492200448,"size","94"
1,114,"HashAggregate",58009,"time in aggregation build",435,867,3941,476755,"timing","94"
1,114,"HashAggregate",58010,"avg hash probes per key",13,13,15,6723,"average","94"
1,116,"SortMergeJoin",58012,"number of output rows",333036,508814,2006727,244287794,"sum","94"
1,116,"SortMergeJoin",58013,"spill size",0,0,0,0,"size","94"
1,117,"WholeStageCodegen (295)",58015,"duration",452,959,4133,520099,"timing","94"
1,118,"Sort",58016,"sort time",0,0,212,2798,"timing","94"
1,118,"Sort",58017,"peak memory",83886080,98496115,268435456,47278194688,"size","94"
1,118,"Sort",58018,"spill size",0,0,0,0,"size","94"
1,119,"AQEShuffleRead",58019,"number of partitions",480,480,480,480,"sum",""
1,119,"AQEShuffleRead",58020,"partition data size",6829289,6893712,45066958,5207941453,"size",""
